NODENAME;AVG.FREQ;DEF.FREQ;TIME;CPI;TPI;GBS;DC-NODE-POWER;DRAM-POWER;PCK-POWER;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SP_SINGLE;SP_128;SP_256;SP_512;DP_SINGLE;DP_128;DP_256;DP_512;FIRST_EVENT;LEVEL;SIZE;ITERATIONS
cmp2549;2088000;2100000;1.001707;1.406686;105.312101;147.392555;327.765570;33.194846;248.496210;21175556841;15053509501;36.386521;0;0;0;0;521824;0;0;270102215;4367284;9316752348;0;1;1;1;490
cmp2551;2088000;2100000;1.001702;2.227359;169.751502;145.318960;331.549136;32.675868;256.438443;20508656099;9207609483;36.518585;0;0;0;10;1409380;0;0;257803914;4135360;9363157932;0;1;1;1;490
cmp2539;2088000;2100000;1.002012;1.941688;157.636376;154.713723;337.465618;34.947534;253.546185;20503349387;10559547719;37.887399;0;0;0;13;2480200;0;0;285224751;4609036;9698117480;0;1;1;1;490
cmp2540;2088000;2100000;1.001953;2.686680;216.535514;153.498390;349.004290;34.446380;261.112753;20489814914;7626443181;36.449054;0;0;0;13;1465080;0;0;263796272;4450644;9340880056;0;1;1;1;490
cmp2538;2088000;2100000;1.001815;1.809164;144.146469;154.209034;343.870241;35.496494;263.362925;20819547647;11507825102;31.291238;0;0;0;15;788980;0;0;319597148;3522148;7925574572;0;1;1;1;490
cmp2537;2088000;2100000;1.001904;1.004747;77.730719;147.849107;338.322167;33.666375;256.305601;20559327598;20462188677;38.180458;0;0;0;0;5484732;0;0;275093772;3976690;9782066228;0;1;1;1;420
cmp2543;2088600;2100000;1.001983;1.466891;119.495974;155.580501;352.301057;36.078264;260.166387;20547540937;14007545068;37.586533;0;0;0;9;4067604;0;0;274953588;4149658;9627634356;0;1;1;1;500
cmp2544;2088000;2100000;1.002109;1.403955;110.524528;155.595939;322.791536;34.691294;250.179224;21267069780;15147974041;30.483464;0;0;0;16;9906892;0;0;355369272;4154580;7669454280;0;1;1;1;500
cmp2552;2088600;2100000;1.001491;0.652009;25.672571;75.416884;253.500130;22.753699;190.396560;20596817843;31589759779;36.251651;0;0;0;13;2094368;0;0;235087240;4813146;9312141100;0;1;1;1;500
cmp2550;2088000;2100000;1.002070;1.124537;86.658620;151.405205;337.842799;32.490740;262.395143;21139784712;18798661323;31.892031;0;0;0;17;7443920;0;0;287672483;3428924;8111466232;0;1;1;1;500
cmp2549;2088000;2100000;1.001707;1.462601;112.448159;151.160310;335.608284;33.672708;250.068435;21147145568;14458589173;36.489596;0;0;0;6;1412180;0;0;236674132;4101384;9376727228;0;1;1;1;500
cmp2551;2088000;2100000;1.001902;2.283779;177.978297;148.418812;302.160980;33.032982;257.651327;20488069661;8971124568;36.161796;0;0;0;6;855688;0;0;241282730;4004654;9288215984;0;1;1;1;500
cmp2539;2088000;2100000;1.001912;2.094886;174.154792;158.481214;305.329918;35.468882;254.833635;20508427590;9789757601;37.904478;0;0;0;3;1518340;0;0;256662880;4124298;9731632104;0;1;1;1;500
cmp2540;2088000;2100000;1.002053;2.736821;225.341006;156.889095;348.732113;34.924280;261.937894;20501692595;7491059807;36.100703;0;0;0;3;745564;0;0;239557897;3952678;9275436588;0;1;1;1;500
cmp2538;2088000;2100000;1.002015;1.939618;158.220673;157.780555;344.275017;35.991459;264.251038;20810414565;10729128134;31.260077;0;0;0;6;1051888;0;0;275458109;3123854;7963279824;0;1;1;1;500
cmp2537;2088000;2100000;1.001504;0.538329;21.041361;75.033650;306.654331;23.011160;223.225552;20643469622;38347309717;18.512979;0;0;0;3;2811744;0;0;129172492;2314374;4744866108;0;1;1;1;430
cmp2543;2087100;2100000;1.001983;0.363507;1.269074;6.713893;246.069418;14.304108;192.009702;20690000741;56917719715;1.415554;0;0;0;0;0;0;0;3539880;278450;369434524;0;1;1;1;510
cmp2544;2088000;2100000;1.001809;0.371752;1.174953;6.293813;214.935018;13.139430;183.710392;21420623691;57620664579;1.102127;0;0;0;0;0;0;0;4147485;268500;286142188;0;1;1;1;510
cmp2552;2090100;2100000;1.001491;0.365761;0.397489;2.095888;196.068184;10.571608;140.320718;20738982554;56700966285;1.105019;0;0;0;0;0;0;0;2673797;359044;288195440;0;1;1;1;510
cmp2550;2088000;2100000;1.001570;0.349384;0.828345;4.700794;248.752359;10.752867;192.642144;21322776407;61029704296;0.719553;0;0;0;0;0;0;0;2584826;234138;186834256;0;1;1;1;510
cmp2549;2088000;2100000;1.001507;0.349395;0.786635;4.464782;238.680157;12.163634;182.112105;21325424485;61035263881;1.320635;0;0;0;0;0;0;0;2921035;276198;344861860;0;1;1;1;510
cmp2551;2088000;2100000;1.001402;0.348709;0.785602;4.346199;250.516776;13.156218;193.476821;20743346905;59486068246;1.301838;0;0;0;0;0;0;0;2749716;261376;340057924;0;1;1;1;510
cmp2539;2088000;2100000;1.001912;0.347627;0.785937;4.353331;256.552820;12.912903;195.102304;20714659868;59588669871;0.967718;0;0;0;0;0;0;0;2791805;278084;252079680;0;1;1;1;510
cmp2540;2088000;2100000;1.001953;0.347807;0.727267;4.028876;254.106528;11.979246;192.535979;20728851077;59598801187;1.351112;0;0;0;0;0;0;0;3210675;262306;352777448;0;1;1;1;510
cmp2538;2088000;2100000;1.001815;0.347188;0.659532;3.714038;253.318351;13.690652;193.834125;21031163894;60575659630;0.598187;0;0;0;0;0;0;0;2540730;211118;154951592;0;1;1;1;510
cmp2543;2374800;2100000;1.001483;0.346769;0.017990;0.114483;315.711994;13.296792;266.324908;23729544926;68430508576;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;520
cmp2544;2374200;2100000;1.001409;0.348621;0.020087;0.131610;292.857405;12.242905;254.764716;24561216291;70452559468;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;520
cmp2552;2331000;2100000;1.001491;0.345671;0.014696;0.093972;246.428752;10.156094;201.998506;23768680153;68760993499;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;520
cmp2550;2376000;2100000;1.001370;0.333678;0.019729;0.134381;283.886304;9.992764;269.660201;24437007345;73235319835;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;520
cmp2549;2373300;2100000;1.001507;0.332967;0.016896;0.115352;303.687834;11.466084;255.210049;24445844592;73418289481;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;520
cmp2551;2375400;2100000;1.001602;0.332256;0.022788;0.151595;315.623067;12.530234;267.808978;23771105197;71544469523;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;520
cmp2539;2088000;2100000;1.001512;0.332745;0.019600;0.113519;241.398633;12.302381;193.970800;20724463662;62283321531;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;520
cmp2540;2374800;2100000;1.001554;0.333180;0.017128;0.113612;318.460907;11.274067;267.727269;23766443079;71332108639;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;520
cmp2538;2373300;2100000;1.001416;0.333204;0.016787;0.112949;287.045630;13.168532;271.137732;24106017563;72346133062;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;520
cmp2537;2376300;2100000;1.578507;0.345941;0.286021;1.827412;303.562050;12.069015;263.860911;37461646297;108289237232;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;440
cmp2543;2091000;2100000;1.001383;0.345248;0.016703;0.093326;222.599667;13.315403;190.252580;20741798106;60077979168;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;530
cmp2544;2094000;2100000;1.001309;0.348294;0.015918;0.091100;235.249688;12.268925;181.946031;21431063357;61531582319;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;530
cmp2552;1101900;2100000;1.001291;0.345811;0.039811;0.104985;145.721815;10.207372;93.363683;9804335811;28351682120;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;530
cmp2550;989100;2100000;1.001370;0.333590;0.033815;0.094839;166.973163;10.018615;110.639731;10059669849;30155788830;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;530
cmp2549;985200;2100000;1.001307;0.342610;0.042110;0.115122;146.402681;11.535915;104.461360;10070358164;29393076293;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;530
cmp2551;986100;2100000;1.001402;0.333257;0.040028;0.109410;170.372706;12.583020;113.811271;9794500046;29390190871;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;530
cmp2539;989100;2100000;1.001512;0.333469;0.034066;0.093057;163.973922;12.363342;115.473776;9795658079;29375051390;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;530
cmp2540;987300;2100000;1.001454;0.333604;0.035473;0.096737;157.811158;11.273475;113.888671;9782606457;29323990734;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;530
cmp2538;990600;2100000;1.002516;0.334254;0.033125;0.091466;188.406607;13.250233;113.361272;9935228119;29723547844;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;530
cmp2543;2373900;2100000;1.001383;0.345217;0.015645;0.100151;310.907783;13.230939;265.391153;23762190304;68832620908;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;540
cmp2544;2371500;2100000;1.001409;0.348105;0.014893;0.097586;298.457783;12.214614;254.020013;24526026410;70455899696;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;540
cmp2552;1095600;2100000;1.001691;0.345812;0.035397;0.093220;118.982753;10.208658;93.012606;9795422624;28325845359;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;540
cmp2550;984000;2100000;1.001869;0.333688;0.037648;0.105465;149.645672;9.956076;110.444502;10055862581;30135482990;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;540
cmp2549;984000;2100000;1.001607;0.345490;0.039041;0.105683;143.504816;11.526774;104.360384;10058094228;29112554251;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;540
cmp2551;984000;2100000;1.001702;0.333050;0.044580;0.121871;151.573068;12.556638;113.279991;9792922275;29403799177;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;540
cmp2539;984000;2100000;1.001612;0.336859;0.037731;0.101879;154.324798;12.330481;114.948195;9782124825;29039247781;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;540
cmp2540;984000;2100000;1.001754;0.333804;0.039270;0.107086;155.330282;11.292815;113.138796;9790985261;29331552359;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;540
cmp2538;984000;2100000;1.001716;0.333924;0.037368;0.103321;153.015372;13.250831;112.432423;9930740372;29739560383;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;540
cmp2537;2088000;2100000;2.003408;0.345808;0.147007;0.820167;241.464957;11.804692;187.698840;41501885381;120014258594;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;450
cmp2543;2396700;2100000;1.001283;0.345244;0.018138;0.116116;323.205595;13.239450;265.892464;23762725366;68828847267;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;550
cmp2544;2397600;2100000;1.001309;0.348114;0.017592;0.115214;308.327937;12.243591;254.382008;24511966308;70413679816;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;550
cmp2552;1095600;2100000;1.001691;0.345881;0.049777;0.098644;132.282657;10.243458;92.949432;7372240249;21314379208;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;550
cmp2550;984000;2100000;1.001669;0.337589;0.044584;0.123390;149.279298;9.942330;110.402825;10048746834;29766259226;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;550
cmp2549;984000;2100000;1.001707;0.345724;0.044519;0.120442;143.504581;11.516930;104.431813;10059958489;29098249742;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;550
cmp2551;984000;2100000;1.001602;0.333090;0.044844;0.122653;136.355000;12.547575;113.155374;9797884269;29415155422;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;550
cmp2539;984000;2100000;1.001712;0.346573;0.046764;0.122783;138.455423;12.349459;114.629355;9787376974;28240489065;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;550
cmp2540;984000;2100000;1.001554;0.334229;0.049509;0.134757;154.699228;11.244260;112.875554;9783204502;29270956422;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;550
cmp2538;984000;2100000;1.001616;0.334370;0.049838;0.137464;152.723245;13.238861;112.040150;9918725203;29663942817;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;550
cmp2537;2361300;2100000;1.002204;0.345893;0.292080;2.438087;313.016449;15.600652;343.101987;31070318924;89826300439;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;460
cmp2543;2395800;2100000;1.001083;0.345241;0.013834;0.088586;323.061392;13.195756;265.507540;23763953270;68833037664;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;560
cmp2544;2395800;2100000;1.001109;0.348171;0.013125;0.085920;276.175938;12.234859;254.098823;24500367893;70368864861;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;560
cmp2552;1095000;2100000;1.001691;0.345730;0.030687;0.081163;132.477827;10.238691;92.899967;9834961244;28446943754;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;560
cmp2550;984000;2100000;1.001570;0.340439;0.033460;0.091774;149.426176;9.969107;110.317908;10041877132;29496862400;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;560
cmp2549;984000;2100000;1.001607;0.345434;0.034318;0.092832;143.124727;11.519098;104.352962;10049281509;29091797441;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;560
cmp2551;984000;2100000;1.001702;0.345141;0.034942;0.092135;151.619005;12.508805;112.877380;9788312103;28360332965;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;560
cmp2539;984000;2100000;1.001612;0.347013;0.045845;0.120144;153.962267;12.375239;114.492046;9780473550;28184760775;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;560
cmp2540;984000;2100000;1.001854;0.342239;0.036651;0.097452;154.205334;11.240976;112.393805;9788886428;28602481650;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;560
cmp2538;984000;2100000;1.001616;0.333794;0.034274;0.094758;151.605336;13.207482;111.419115;9925009074;29733938899;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;560
cmp2537;2377200;2100000;1.820708;0.345653;0.261038;1.387631;301.032906;9.845533;218.363749;35921215897;103922641542;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;470
cmp2543;2396700;2100000;1.001083;0.345478;0.019879;0.127217;321.913535;13.214321;265.459868;23765083380;68789063061;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;570
cmp2544;2394000;2100000;1.001209;0.348133;0.016786;0.109835;306.906558;12.281698;254.089647;24488779976;70343245399;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;570
cmp2552;1095300;2100000;1.001691;0.345794;0.036526;0.096617;132.051648;10.256506;92.906237;9837815204;28449959154;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;570
cmp2550;984000;2100000;1.001670;0.347919;0.047148;0.126513;149.368654;9.988419;110.286147;10040894698;28859894334;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;570
cmp2549;984000;2100000;1.001707;0.345602;0.042515;0.114925;143.884618;11.521036;104.360275;10048245644;29074653124;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;570
cmp2551;984000;2100000;1.001602;0.345170;0.044126;0.116467;151.222018;12.469140;112.889916;9798013564;28386092332;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;570
cmp2539;984000;2100000;1.001612;0.346667;0.045096;0.118405;153.485635;12.365450;114.156704;9789273601;28238224338;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;570
cmp2540;984000;2100000;1.001954;0.345302;0.049308;0.129910;154.173660;11.261029;112.366446;9787399170;28344436049;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;570
cmp2538;984000;2100000;1.001716;0.344762;0.044470;0.118964;151.719695;13.193467;111.299820;9919954790;28773350144;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;570
cmp2543;2398500;2100000;1.001283;0.345326;0.014443;0.092476;291.709624;13.231069;265.189395;23772205058;68839970030;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;580
cmp2544;2398200;2100000;1.001109;0.348100;0.017036;0.111419;306.653560;12.290629;253.683909;24472248504;70302448829;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;580
cmp2552;1095300;2100000;1.002591;0.345811;0.030831;0.081501;131.844824;10.215257;92.895796;9841150669;28458172583;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;580
cmp2550;984000;2100000;1.001670;0.351107;0.048389;0.128611;134.425909;9.985718;110.115637;10036752798;28586042287;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;580
cmp2549;984000;2100000;1.001607;0.345703;0.033910;0.091639;143.082509;11.540349;104.267562;10047493667;29063915804;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;580
cmp2551;984000;2100000;1.001702;0.345046;0.034690;0.091582;150.941972;12.447679;112.787572;9797508710;28394760218;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;580
cmp2539;984000;2100000;1.001713;0.346479;0.035977;0.094424;153.308728;12.338709;113.967716;9780823508;28229212519;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;580
cmp2540;984000;2100000;1.001654;0.345353;0.035564;0.093760;153.343600;11.258884;112.192026;9792276857;28354420715;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;580
cmp2538;984000;2100000;1.001716;0.346287;0.036070;0.096060;136.175836;13.213641;111.142744;9919202411;28644426945;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;580
cmp2537;2088300;2100000;1.699407;0.345819;0.269354;1.501896;248.148428;11.878928;189.168302;35185431782;101745329378;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;480
cmp2543;2395200;2100000;1.001183;0.345270;0.020250;0.129615;323.243001;13.256960;265.271109;23757786324;68809278467;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;590
cmp2544;2394900;2100000;1.001209;0.348091;0.019551;0.127770;306.558978;12.291263;253.559216;24455025492;70254614247;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;590
cmp2552;1095900;2100000;1.001591;0.346333;0.048634;0.128429;132.951022;10.213074;93.039973;9835776891;28399742847;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;590
cmp2550;984000;2100000;1.001570;0.349957;0.051206;0.136427;149.543532;9.999199;110.200994;10027193437;28652629648;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;590
cmp2549;984000;2100000;1.001707;0.346412;0.055506;0.149479;128.964084;11.532638;104.289199;10034057604;28965705122;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;590
cmp2551;984000;2100000;1.001602;0.345511;0.055940;0.147346;151.873659;12.454720;112.836987;9787593328;28327847337;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;590
cmp2539;984000;2100000;1.001713;0.346678;0.052531;0.137737;153.982758;12.330253;114.045776;9776999526;28201959878;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;590
cmp2540;984000;2100000;1.002554;0.345530;0.051978;0.136854;138.325090;11.258279;112.070628;9793426011;28343192644;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;590
cmp2538;984000;2100000;1.001716;0.345661;0.050752;0.135346;151.288244;13.224218;111.126175;9914992078;28684134142;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;590
cmp2543;2397900;2100000;1.001083;0.345288;0.013837;0.088599;321.976963;13.233059;265.130470;23765828276;68828980453;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;600
cmp2544;2394600;2100000;1.001109;0.348092;0.013117;0.085706;305.777984;12.273453;253.448768;24448849692;70236714612;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;600
cmp2552;1095300;2100000;1.001891;0.345795;0.031814;0.084128;119.075780;10.214337;92.894447;9837037775;28447562227;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;600
cmp2550;984000;2100000;1.001670;0.350013;0.034480;0.091868;150.102429;9.926183;110.165901;10030082859;28656347921;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;600
cmp2549;984000;2100000;1.001607;0.345707;0.033254;0.089759;143.744146;11.523333;104.142860;10035669917;29029383337;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;600
cmp2551;984000;2100000;1.001702;0.345951;0.039989;0.105222;150.753193;12.482361;112.692318;9790827619;28301177944;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;600
cmp2539;984000;2100000;1.001613;0.346685;0.035231;0.092467;153.213582;12.331057;113.894863;9785843518;28226892728;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;600
cmp2540;984000;2100000;1.001854;0.345264;0.035465;0.093476;153.655461;11.254660;111.925362;9789343419;28353224477;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;600
cmp2538;984000;2100000;1.001716;0.345684;0.034544;0.092119;151.541095;13.289472;111.080076;9915276593;28683063195;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;600
cmp2543;2394900;2100000;1.001183;0.345313;0.013662;0.087466;323.489944;13.257388;265.069542;23764922335;68821393804;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;610
cmp2544;2396100;2100000;1.001206;0.348100;0.012955;0.084605;307.161141;12.270740;253.264432;24438809842;70206232093;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;610
cmp2552;1096200;2100000;1.001691;0.345796;0.030718;0.081301;132.166354;10.228180;92.895172;9843644850;28466661003;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;610
cmp2550;984000;2100000;1.001870;0.350067;0.033693;0.089725;149.146626;9.916441;110.195464;10028329245;28646897002;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;610
cmp2549;984000;2100000;1.001707;0.345658;0.032960;0.088957;143.251199;11.511599;104.112846;10034304351;29029551420;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;610
cmp2551;984000;2100000;1.002702;0.345818;0.034971;0.092090;135.436804;12.527621;112.631293;9804468558;28351564650;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;610
cmp2539;984000;2100000;1.001613;0.347340;0.052164;0.136542;137.662364;12.332779;113.927233;9778008749;28151120655;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;610
cmp2540;984000;2100000;1.001554;0.345686;0.040525;0.106796;153.735733;11.255463;111.928204;9796944874;28340608041;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;610
cmp2538;984000;2100000;1.001616;0.346541;0.040514;0.107812;151.600868;13.252943;111.027023;9917956322;28619824156;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;610
cmp2537;2361600;2100000;1.894408;0.345722;0.136343;1.149863;317.804065;15.471225;345.684062;59308145634;171548679661;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;490
